csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_Printing_Cartridge_PC501_Elastic_hard_upsampled.csv,2160,"Fingers continue turning item, by an angle of 45.0 degrees, using firm pressure, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_Printing_Cartridge_PC501_Elastic_hard_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_Printing_Cartridge_PC501_Elastic_hard_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,0,"Gripper reaching towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,270,"Gripper securing the object, using intense pressure, causing rigid-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,540,"Gripper continue clamping the object, using intense pressure, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,810,"End-effector raising item, using significant force, causing strong-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong contact, causing firm-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,1350,"Gripping mechanism continue rotating the object, by an angle of 45.0 degrees, using significant force, causing strong-resistance, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,1620,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,1890,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,2160,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,2430,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_hard_upsampled.csv,2700,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,0,"End-effector positioning towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,270,"Gripping mechanism capturing target object, using strong contact, causing firm-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,540,"Fingers continue capturing target object, using strong force, causing firm-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,810,"Gripping mechanism lifting target object, using firm pressure, causing rigid-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,1080,"Gripping mechanism rotating item, by an angle of 45.0 degrees, using strong contact, causing strong-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,1350,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,1620,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,1890,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,2160,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,2430,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield_Elastic_hard_upsampled.csv,2700,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,0,"Fingers positioning towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,270,"Gripping mechanism gripping the object, using firm pressure, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,540,"Fingers continue clamping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,810,"Gripper elevating target object, using firm pressure, causing firm-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,1080,"Fingers twisting item, by an angle of 30.0 degrees, using heavy force, causing firm-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,1350,"Gripping mechanism continue turning target object, by an angle of 30.0 degrees, using firm pressure, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,1620,"Gripper maintaining hold of target object, maintaining a stable hold, using heavy force, causing strong-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,1890,"Gripping mechanism turning item, by an angle of 45.0 degrees, using intense pressure, causing strong-resistance, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,2160,"Gripping mechanism steadying target object, maintaining a stable hold, using intense pressure, causing significant-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,2430,"Gripper continue steadying item, maintaining a stable hold, using firm pressure, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_hard_upsampled.csv,2700,"End-effector slowing down motion of target object, using zero-force, causing unyielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,0,"Gripping mechanism starting movement towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,270,"Fingers clamping target object, using controlled pressure, causing steady-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,540,"Fingers continue capturing the object, using balanced pressure, causing steady-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,810,"Gripping mechanism picking up target object, using moderate force, causing balanced-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,1080,"Gripper twisting target object, by an angle of 30.0 degrees, using firm contact, causing controlled-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,1350,"Fingers continue rotating target object, by an angle of 30.0 degrees, using balanced pressure, causing balanced-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,1620,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,1890,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,2160,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_and_Decker_TR3500SD_2Slice_Toaster_Elastic_medium_upsampled.csv,2700,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,0,"Gripper initiating towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,270,"Gripper grasping item, using steady force, causing moderate-compression, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,540,"Gripping mechanism continue pinching the object, using moderate force, causing medium-deformation, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,810,"Gripper picking up target object, using firm contact, causing steady-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,1080,"Gripper rotating target object, by an angle of 45.0 degrees, using controlled pressure, causing controlled-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,1350,"Gripping mechanism pausing motion of the object, maintaining a stable hold, using moderate force, causing firm-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,1620,"Fingers continue pausing motion of target object, maintaining a stable hold, using balanced pressure, causing balanced-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,1890,"Gripping mechanism turning target object, by an angle of 30.0 degrees, using moderate force, causing firm-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,2160,"Gripping mechanism continue rotating item, by an angle of 30.0 degrees, using firm contact, causing moderate-compression, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,2430,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beetle_Adventure_Racing_Nintendo_64_Elastic_medium_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,0,"End-effector positioning towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,270,"Fingers securing target object, using moderate force, causing balanced-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,540,"Gripper continue holding item, using moderate force, causing moderate-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,810,"Gripper lifting target object, using balanced pressure, causing firm-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,1080,"Gripping mechanism turning target object, by an angle of 30.0 degrees, using controlled pressure, causing moderate-compression, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,1350,"Gripping mechanism continue twisting item, by an angle of 30.0 degrees, using balanced pressure, causing controlled-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,1620,"Gripper maintaining hold of the object, maintaining a stable hold, using steady force, causing balanced-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,1890,"Gripper rotating item, by an angle of 30.0 degrees, using balanced pressure, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,2160,"Fingers continue twisting target object, by an angle of 30.0 degrees, using moderate force, causing balanced-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,2430,"End-effector holding position of item, maintaining a stable hold, using firm contact, causing firm-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt_Elastic_medium_upsampled.csv,2700,"Fingers slowing down motion of target object, using forceless methods, causing maintaining shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_medium_upsampled.csv,0,"Gripper approaching towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_medium_upsampled.csv,270,"Gripper clamping item, using steady force, causing steady-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_medium_upsampled.csv,540,"End-effector continue squeezing the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_medium_upsampled.csv,810,"Fingers raising the object, using moderate force, causing firm-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_medium_upsampled.csv,1080,"Gripping mechanism rotating target object, by an angle of 45.0 degrees, using balanced pressure, causing controlled-yielding, with steady pressure."
